"INVYR","TREE","CN","PLT_CN","COUNTYCD","SPCD","DIA","VOLBFNET","COUNTYNM","COMMON_NAME","GENUS","SPECIES","LAT","LON"
2005,4,66098494010538,65400269010538,15,126,13.3,100.199851,"Gloucester","pitch pine","Pinus","rigida",39.557131,-74.956349
2005,3,66098492010538,65400269010538,15,126,16.4,173.26981,"Gloucester","pitch pine","Pinus","rigida",39.557131,-74.956349
2005,5,66098496010538,65400269010538,15,126,10.3,34.219803,"Gloucester","pitch pine","Pinus","rigida",39.557131,-74.956349
2005,7,66098500010538,65400269010538,15,126,15.9,139.057863,"Gloucester","pitch pine","Pinus","rigida",39.557131,-74.956349
2005,3,66099367010538,65401115010538,25,126,13.4,85.725449,"Monmouth","pitch pine","Pinus","rigida",40.360394,-74.276618
2005,10,66099381010538,65401115010538,25,126,14.8,105.150962,"Monmouth","pitch pine","Pinus","rigida",40.360394,-74.276618
2005,11,66099383010538,65401115010538,25,126,10.4,38.559014,"Monmouth","pitch pine","Pinus","rigida",40.360394,-74.276618
2005,7,66099401010538,65401115010538,25,126,17.6,150.771849,"Monmouth","pitch pine","Pinus","rigida",40.360394,-74.276618
2005,8,66099548010538,65401268010538,25,126,13.6,100.555306,"Monmouth","pitch pine","Pinus","rigida",40.189812,-74.357947
2005,14,66099560010538,65401268010538,25,126,18.2,190.590851,"Monmouth","pitch pine","Pinus","rigida",40.189812,-74.357947
2005,6,66100516010538,65397699010538,29,126,9.3,18.44495,"Ocean","pitch pine","Pinus","rigida",39.712403,-74.337798
2005,6,66100761010538,65397955010538,29,126,10.3,31.36446,"Ocean","pitch pine","Pinus","rigida",39.969998,-74.365921
2005,7,66100763010538,65397955010538,29,126,9.4,22.052899,"Ocean","pitch pine","Pinus","rigida",39.969998,-74.365921
2005,7,66100787010538,65397955010538,29,126,10,27.24114,"Ocean","pitch pine","Pinus","rigida",39.969998,-74.365921
2005,9,66100791010538,65397955010538,29,126,9.9,27.11349,"Ocean","pitch pine","Pinus","rigida",39.969998,-74.365921
2005,7,66100809010538,65397955010538,29,126,10.2,27.782463,"Ocean","pitch pine","Pinus","rigida",39.969998,-74.365921
2005,5,66100819010538,65397955010538,29,126,11.7,46.499368,"Ocean","pitch pine","Pinus","rigida",39.969998,-74.365921
2005,7,66100823010538,65397955010538,29,126,11,35.731185,"Ocean","pitch pine","Pinus","rigida",39.969998,-74.365921
2005,1,66100694010538,65397889010538,29,126,12.9,76.44852,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,2,66100696010538,65397889010538,29,126,12.7,70.902928,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,5,66100702010538,65397889010538,29,126,9.4,20.922264,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,6,66100704010538,65397889010538,29,126,10.6,38.777721,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,1,66100706010538,65397889010538,29,126,10.4,30.886954,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,4,66100712010538,65397889010538,29,126,9.1,23.055662,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,6,66100716010538,65397889010538,29,126,13.2,71.189136,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,2,66100720010538,65397889010538,29,126,14.4,97.853972,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,1,66100722010538,65397889010538,29,126,12.7,70.902928,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,5,66100730010538,65397889010538,29,126,11.2,47.627835,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,7,66100734010538,65397889010538,29,126,12.3,63.262245,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,9,66100738010538,65397889010538,29,126,13.3,75.449446,"Ocean","pitch pine","Pinus","rigida",40.064811,-74.422215
2005,6,66100450010538,65397592010538,29,126,10.5,35.605764,"Ocean","pitch pine","Pinus","rigida",39.723476,-74.296789
2005,5,66100635010538,65401790010538,29,126,10.4,30.347373,"Ocean","pitch pine","Pinus","rigida",39.839366,-74.400074
2005,8,66100655010538,65401790010538,29,126,11.3,50.639769,"Ocean","pitch pine","Pinus","rigida",39.839366,-74.400074
2005,9,66100657010538,65401790010538,29,126,13.2,75.634268,"Ocean","pitch pine","Pinus","rigida",39.839366,-74.400074
2005,10,66100659010538,65401790010538,29,126,9.1,18.816802,"Ocean","pitch pine","Pinus","rigida",39.839366,-74.400074
2005,4,66100667010538,65401790010538,29,126,11.3,46.678547,"Ocean","pitch pine","Pinus","rigida",39.839366,-74.400074
2005,1,66100083010538,65401661010538,29,126,13.3,71.755578,"Ocean","pitch pine","Pinus","rigida",40.105281,-74.235435
2005,10,66100101010538,65401661010538,29,126,9.8,28.902495,"Ocean","pitch pine","Pinus","rigida",40.105281,-74.235435
2005,2,66100043010538,65401661010538,29,126,15.6,105.575391,"Ocean","pitch pine","Pinus","rigida",40.105281,-74.235435
2005,5,66100049010538,65401661010538,29,126,9.8,29.285,"Ocean","pitch pine","Pinus","rigida",40.105281,-74.235435
2005,3,66100069010538,65401661010538,29,126,9.5,23.795385,"Ocean","pitch pine","Pinus","rigida",40.105281,-74.235435
2005,2,66100379010538,65397492010538,29,132,14,90.448891,"Ocean","Virginia pine","Pinus","virginiana",40.091283,-74.310553
2005,3,66100381010538,65397492010538,29,126,11.7,53.903565,"Ocean","pitch pine","Pinus","rigida",40.091283,-74.310553
2005,5,66101071010538,65402075010538,33,126,10.8,40.23595,"Salem","pitch pine","Pinus","rigida",39.554402,-75.304546
2005,1,66101641010538,65402580010538,37,126,10.1,27.291125,"Sussex","pitch pine","Pinus","rigida",41.296562,-74.669638
2006,4,74520431010538,74520401010538,1,126,13.8,96.357236,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,5,74520433010538,74520401010538,1,126,11.6,56.641562,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,6,74520435010538,74520401010538,1,126,9.5,31.233656,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,7,74520437010538,74520401010538,1,126,13.2,92.690842,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,2,74520441010538,74520401010538,1,126,9.7,31.294393,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,5,74520447010538,74520401010538,1,126,14.1,110.770427,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,3,74520453010538,74520401010538,1,126,9.9,35.855127,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,4,74520455010538,74520401010538,1,126,13.8,107.702906,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,5,74520457010538,74520401010538,1,126,11.3,59.634633,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,2,74520467010538,74520401010538,1,126,13.5,100.77597,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,6,74520459010538,74520401010538,1,126,13.1,87.967723,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,1,74520465010538,74520401010538,1,126,12,70.921014,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,7,74520475010538,74520401010538,1,126,10,38.550545,"Atlantic","pitch pine","Pinus","rigida",39.487552,-74.616862
2006,10,74520370010538,74520336010538,1,126,11,48.467331,"Atlantic","pitch pine","Pinus","rigida",39.537588,-74.603897
2006,4,74520085010538,74520043010538,1,126,9.5,25.931742,"Atlantic","pitch pine","Pinus","rigida",39.55601,-74.773332
2006,12,74520101010538,74520043010538,1,126,9.3,23.437056,"Atlantic","pitch pine","Pinus","rigida",39.55601,-74.773332
2006,14,74520105010538,74520043010538,1,126,9.1,21.629747,"Atlantic","pitch pine","Pinus","rigida",39.55601,-74.773332
2006,6,74520168010538,74520122010538,1,126,16.8,159.603817,"Atlantic","pitch pine","Pinus","rigida",39.442976,-74.81938
2006,7,74520170010538,74520122010538,1,126,11,48.467331,"Atlantic","pitch pine","Pinus","rigida",39.442976,-74.81938
2006,4,74520178010538,74520122010538,1,126,12.6,71.525206,"Atlantic","pitch pine","Pinus","rigida",39.442976,-74.81938
2006,5,74520180010538,74520122010538,1,126,10,35.779331,"Atlantic","pitch pine","Pinus","rigida",39.442976,-74.81938
2006,7,74520184010538,74520122010538,1,126,9.3,23.113054,"Atlantic","pitch pine","Pinus","rigida",39.442976,-74.81938
2006,8,74520186010538,74520122010538,1,126,15.8,133.24306,"Atlantic","pitch pine","Pinus","rigida",39.442976,-74.81938
2006,4,74520737010538,74520704010538,1,126,10.3,38.119893,"Atlantic","pitch pine","Pinus","rigida",39.608215,-74.868051
2006,7,74520771010538,74520704010538,1,126,9.6,28.759297,"Atlantic","pitch pine","Pinus","rigida",39.608215,-74.868051
2006,3,74520813010538,74520704010538,1,126,14.4,101.999055,"Atlantic","pitch pine","Pinus","rigida",39.608215,-74.868051
2006,8,74520654010538,74520585010538,1,126,12.5,67.759642,"Atlantic","pitch pine","Pinus","rigida",39.558638,-74.730426
2006,7,74521839010538,74521801010538,5,126,10.9,40.93098,"Burlington","pitch pine","Pinus","rigida",39.701214,-74.465742
2006,8,74521841010538,74521801010538,5,126,9.6,23.645336,"Burlington","pitch pine","Pinus","rigida",39.701214,-74.465742
2006,1,74521847010538,74521801010538,5,126,9.4,23.133522,"Burlington","pitch pine","Pinus","rigida",39.701214,-74.465742
2006,7,74521859010538,74521801010538,5,126,13.8,86.386682,"Burlington","pitch pine","Pinus","rigida",39.701214,-74.465742
2006,10,74521865010538,74521801010538,5,126,11.8,51.996053,"Burlington","pitch pine","Pinus","rigida",39.701214,-74.465742
2006,1,74521869010538,74521801010538,5,126,9.1,19.794507,"Burlington","pitch pine","Pinus","rigida",39.701214,-74.465742
2006,3,74521873010538,74521801010538,5,129,11,40.407664,"Burlington","eastern white pine","Pinus","strobus",39.701214,-74.465742
2006,4,74521881010538,74521801010538,5,126,10.8,43.292281,"Burlington","pitch pine","Pinus","rigida",39.701214,-74.465742
2006,5,74521883010538,74521801010538,5,126,11.7,45.769285,"Burlington","pitch pine","Pinus","rigida",39.701214,-74.465742
2006,3,74522254010538,74522233010538,5,126,9.9,31.203916,"Burlington","pitch pine","Pinus","rigida",39.673985,-74.640517
2006,1,74522324010538,74522233010538,5,126,14.1,89.474142,"Burlington","pitch pine","Pinus","rigida",39.673985,-74.640517
2006,2,74522326010538,74522233010538,5,126,10.3,36.003613,"Burlington","pitch pine","Pinus","rigida",39.673985,-74.640517
2006,13,74521617010538,74521574010538,5,126,13,77.297026,"Burlington","pitch pine","Pinus","rigida",39.914171,-74.566607
2006,4,74521629010538,74521574010538,5,126,13.3,85.584585,"Burlington","pitch pine","Pinus","rigida",39.914171,-74.566607
2006,13,74521647010538,74521574010538,5,126,12.2,66.477336,"Burlington","pitch pine","Pinus","rigida",39.914171,-74.566607
2006,14,74521649010538,74521574010538,5,126,10.4,39.839125,"Burlington","pitch pine","Pinus","rigida",39.914171,-74.566607
2006,7,74521691010538,74521574010538,5,110,14.1,98.657205,"Burlington","shortleaf pine","Pinus","echinata",39.914171,-74.566607
2006,3,74521356010538,74521332010538,5,126,9.8,31.486648,"Burlington","pitch pine","Pinus","rigida",39.618985,-74.578472
2006,1,74521364010538,74521332010538,5,132,10.3,37.115358,"Burlington","Virginia pine","Pinus","virginiana",39.618985,-74.578472
2006,2,74521366010538,74521332010538,5,132,12.9,78.223478,"Burlington","Virginia pine","Pinus","virginiana",39.618985,-74.578472
2006,5,74521410010538,74521332010538,5,126,11.4,53.153397,"Burlington","pitch pine","Pinus","rigida",39.618985,-74.578472
2006,6,74521565010538,74521479010538,5,126,10.4,32.455861,"Burlington","pitch pine","Pinus","rigida",39.775762,-74.427029
2006,6,74521140010538,74521106010538,5,110,9.8,31.261236,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,7,74521142010538,74521106010538,5,110,10.3,37.070783,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,8,74521144010538,74521106010538,5,110,10.5,38.197374,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,13,74521148010538,74521106010538,5,110,11.2,51.325793,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,15,74521150010538,74521106010538,5,110,9.7,27.358731,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,17,74521154010538,74521106010538,5,110,12.2,64.517564,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,2,74521158010538,74521106010538,5,110,11.8,55.143104,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,1,74521162010538,74521106010538,5,110,9.5,20.729148,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,6,74521170010538,74521106010538,5,110,10.9,41.682365,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,1,74521176010538,74521106010538,5,110,11.6,61.261508,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,2,74521178010538,74521106010538,5,110,11.6,57.249255,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,3,74521180010538,74521106010538,5,110,11.3,54.413322,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,4,74521182010538,74521106010538,5,110,14.6,112.363869,"Burlington","shortleaf pine","Pinus","echinata",39.686089,-74.65232
2006,12,74522128010538,74522002010538,5,126,10.1,29.21612,"Burlington","pitch pine","Pinus","rigida",39.71413,-74.59432
2006,1,74521045010538,74521006010538,5,126,10,33.168075,"Burlington","pitch pine","Pinus","rigida",39.787128,-74.793995
2006,2,74521961010538,74521892010538,5,126,11.5,49.922131,"Burlington","pitch pine","Pinus","rigida",39.644746,-74.52261
2006,3,74521969010538,74521892010538,5,126,12,64.55492,"Burlington","pitch pine","Pinus","rigida",39.644746,-74.52261
2006,5,74521971010538,74521892010538,5,126,15,111.157001,"Burlington","pitch pine","Pinus","rigida",39.644746,-74.52261
2006,6,74521973010538,74521892010538,5,126,9.8,30.404953,"Burlington","pitch pine","Pinus","rigida",39.644746,-74.52261
2006,1,74521227010538,74521204010538,5,132,11.7,55.207589,"Burlington","Virginia pine","Pinus","virginiana",39.964562,-74.678509
2006,8,74522698010538,74522630010538,7,126,14.5,114.672711,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,10,74522702010538,74522630010538,7,126,12.2,71.475578,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,12,74522706010538,74522630010538,7,126,15.7,142.617264,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,14,74522710010538,74522630010538,7,126,13.3,92.454346,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,4,74522718010538,74522630010538,7,126,15.6,144.597036,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,5,74522720010538,74522630010538,7,126,12.9,82.374329,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,6,74522722010538,74522630010538,7,126,9.7,31.624594,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,8,74522726010538,74522630010538,7,126,13.3,79.828942,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,4,74522670010538,74522630010538,7,126,16.2,161.342612,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,5,74522672010538,74522630010538,7,126,11.8,62.557182,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,8,74522678010538,74522630010538,7,126,11.1,53.707331,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,9,74522680010538,74522630010538,7,126,13.2,93.391025,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,10,74522682010538,74522630010538,7,126,12.1,70.367517,"Camden","pitch pine","Pinus","rigida",39.765734,-74.959542
2006,2,74522424010538,74522341010538,7,126,9,19.425073,"Camden","pitch pine","Pinus","rigida",39.675416,-74.84935
2006,4,74522428010538,74522341010538,7,126,9.2,23.291666,"Camden","pitch pine","Pinus","rigida",39.675416,-74.84935
2006,6,74522432010538,74522341010538,7,126,15.6,121.694677,"Camden","pitch pine","Pinus","rigida",39.675416,-74.84935
2006,7,74522434010538,74522341010538,7,126,13.7,92.784549,"Camden","pitch pine","Pinus","rigida",39.675416,-74.84935
2006,9,74522402010538,74522341010538,7,126,11.2,49.772279,"Camden","pitch pine","Pinus","rigida",39.675416,-74.84935
2006,4,74522569010538,74522541010538,7,129,9,15.921141,"Camden","eastern white pine","Pinus","strobus",39.788699,-74.970796
2006,8,74522617010538,74522541010538,7,129,10.5,36.442514,"Camden","eastern white pine","Pinus","strobus",39.788699,-74.970796
2006,9,74522863010538,74522827010538,9,131,14.5,121.710953,"Cape May","loblolly pine","Pinus","taeda",39.142796,-74.820076
2006,10,74523547010538,74523503010538,11,132,9.5,23.95906,"Cumberland","Virginia pine","Pinus","virginiana",39.296563,-74.909495
2006,3,74523591010538,74523503010538,11,126,10.5,32.490208,"Cumberland","pitch pine","Pinus","rigida",39.296563,-74.909495
2006,12,74523633010538,74523503010538,11,126,10.2,36.435145,"Cumberland","pitch pine","Pinus","rigida",39.296563,-74.909495
2006,4,74523918010538,74523863010538,11,126,11,51.281943,"Cumberland","pitch pine","Pinus","rigida",39.43313,-74.993574
2006,8,74523825010538,74523732010538,11,126,14.7,113.910409,"Cumberland","pitch pine","Pinus","rigida",39.234681,-74.945409
2006,6,74523683010538,74523640010538,11,126,10.1,32.749709,"Cumberland","pitch pine","Pinus","rigida",39.388575,-74.883471
2006,8,74523687010538,74523640010538,11,126,9,20.012023,"Cumberland","pitch pine","Pinus","rigida",39.388575,-74.883471
2006,9,74523691010538,74523640010538,11,126,10.1,33.166323,"Cumberland","pitch pine","Pinus","rigida",39.388575,-74.883471
2006,10,74523693010538,74523640010538,11,126,9.2,22.991403,"Cumberland","pitch pine","Pinus","rigida",39.388575,-74.883471
2006,1,74523697010538,74523640010538,11,126,10.6,45.093968,"Cumberland","pitch pine","Pinus","rigida",39.388575,-74.883471
2006,6,74523707010538,74523640010538,11,126,12.9,76.44852,"Cumberland","pitch pine","Pinus","rigida",39.388575,-74.883471
2006,11,74523717010538,74523640010538,11,126,9,21.685053,"Cumberland","pitch pine","Pinus","rigida",39.388575,-74.883471
2006,12,74523719010538,74523640010538,11,126,9.6,27.389894,"Cumberland","pitch pine","Pinus","rigida",39.388575,-74.883471
2006,2,74524298010538,74524208010538,15,126,9.5,24.163568,"Gloucester","pitch pine","Pinus","rigida",39.605518,-74.905473
2006,6,74524306010538,74524208010538,15,126,9,19.12552,"Gloucester","pitch pine","Pinus","rigida",39.605518,-74.905473
2006,6,74524250010538,74524208010538,15,126,9.6,26.318638,"Gloucester","pitch pine","Pinus","rigida",39.605518,-74.905473
2006,5,74525709010538,74525681010538,25,126,13.6,86.646286,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,8,74525713010538,74525681010538,25,126,9.9,33.429209,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,9,74525715010538,74525681010538,25,126,9.4,25.490426,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,10,74525717010538,74525681010538,25,126,10.5,38.940867,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,5,74525733010538,74525681010538,25,126,12.8,72.496101,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,2,74525727010538,74525681010538,25,126,13.2,80.647676,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,4,74525731010538,74525681010538,25,126,10.8,38.620505,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,6,74525735010538,74525681010538,25,126,11.4,54.235634,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,7,74525737010538,74525681010538,25,126,10.1,31.901018,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,8,74525739010538,74525681010538,25,126,12.3,67.407983,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,3,74525747010538,74525681010538,25,126,10.2,31.697814,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,6,74525753010538,74525681010538,25,126,9.1,21.034283,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,2,74525763010538,74525681010538,25,126,9.8,31.486648,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,4,74525767010538,74525681010538,25,126,13.6,86.646286,"Monmouth","pitch pine","Pinus","rigida",40.177392,-74.336186
2006,7,74527262010538,74527184010538,29,126,16.2,136.621436,"Ocean","pitch pine","Pinus","rigida",40.084438,-74.235786
2006,8,74527264010538,74527184010538,29,126,11.4,52.04881,"Ocean","pitch pine","Pinus","rigida",40.084438,-74.235786
2006,9,74527266010538,74527184010538,29,126,9.1,21.034283,"Ocean","pitch pine","Pinus","rigida",40.084438,-74.235786
2006,10,74527268010538,74527184010538,29,126,12.5,71.313586,"Ocean","pitch pine","Pinus","rigida",40.084438,-74.235786
2006,11,74527270010538,74527184010538,29,126,10.4,38.990287,"Ocean","pitch pine","Pinus","rigida",40.084438,-74.235786
2006,13,74527274010538,74527184010538,29,126,9.8,31.486648,"Ocean","pitch pine","Pinus","rigida",40.084438,-74.235786
2006,1,74527282010538,74527184010538,29,126,12.2,58.180532,"Ocean","pitch pine","Pinus","rigida",40.084438,-74.235786
2006,5,74527290010538,74527184010538,29,126,11,42.286166,"Ocean","pitch pine","Pinus","rigida",40.084438,-74.235786
2006,1,74526640010538,74526602010538,29,126,9.4,20.922264,"Ocean","pitch pine","Pinus","rigida",39.826534,-74.248635
2006,5,74526646010538,74526602010538,29,126,9.2,20.105361,"Ocean","pitch pine","Pinus","rigida",39.826534,-74.248635
2006,4,74526658010538,74526602010538,29,126,9.2,19.761271,"Ocean","pitch pine","Pinus","rigida",39.826534,-74.248635
2006,5,74526660010538,74526602010538,29,126,11.3,42.36007,"Ocean","pitch pine","Pinus","rigida",39.826534,-74.248635
2006,3,74527155010538,74527132010538,29,110,9.5,25.148748,"Ocean","shortleaf pine","Pinus","echinata",39.778299,-74.235523
2006,1,74527413010538,74527357010538,29,126,9.1,20.110921,"Ocean","pitch pine","Pinus","rigida",39.902806,-74.36156
2006,4,74527419010538,74527357010538,29,126,9.5,22.267509,"Ocean","pitch pine","Pinus","rigida",39.902806,-74.36156
2006,5,74527462010538,74527426010538,29,126,14.4,94.625917,"Ocean","pitch pine","Pinus","rigida",39.878896,-74.379708
2006,2,74527498010538,74527426010538,29,126,9.4,21.681876,"Ocean","pitch pine","Pinus","rigida",39.878896,-74.379708
2006,5,74526707010538,74526667010538,29,126,10.5,33.028561,"Ocean","pitch pine","Pinus","rigida",39.666924,-74.374257
2006,1,74526717010538,74526667010538,29,126,10.7,36.353105,"Ocean","pitch pine","Pinus","rigida",39.666924,-74.374257
2006,4,74526743010538,74526667010538,29,126,10.4,32.963362,"Ocean","pitch pine","Pinus","rigida",39.666924,-74.374257
2006,2,74526753010538,74526667010538,29,126,10.6,38.2877,"Ocean","pitch pine","Pinus","rigida",39.666924,-74.374257
2006,4,74526757010538,74526667010538,29,126,10.8,39.704432,"Ocean","pitch pine","Pinus","rigida",39.666924,-74.374257
2006,5,74526910010538,74526882010538,29,126,16.7,170.324705,"Ocean","pitch pine","Pinus","rigida",40.12164,-74.416234
2006,1,74526934010538,74526882010538,29,126,9.8,28.515199,"Ocean","pitch pine","Pinus","rigida",40.12164,-74.416234
2006,5,74526942010538,74526882010538,29,110,17.5,158.873643,"Ocean","shortleaf pine","Pinus","echinata",40.12164,-74.416234
2006,6,74526944010538,74526882010538,29,126,17.5,168.902684,"Ocean","pitch pine","Pinus","rigida",40.12164,-74.416234
2006,1,74526958010538,74526882010538,29,126,12.1,61.644494,"Ocean","pitch pine","Pinus","rigida",40.12164,-74.416234
2006,4,74526962010538,74526882010538,29,126,13.3,80.676419,"Ocean","pitch pine","Pinus","rigida",40.12164,-74.416234
2006,5,74526964010538,74526882010538,29,126,12,62.705481,"Ocean","pitch pine","Pinus","rigida",40.12164,-74.416234
2006,1,74526847010538,74526770010538,29,126,11.4,54.76876,"Ocean","pitch pine","Pinus","rigida",40.095661,-74.410493
2006,2,74526849010538,74526770010538,29,126,11,44.440129,"Ocean","pitch pine","Pinus","rigida",40.095661,-74.410493
2006,3,74526851010538,74526770010538,29,126,14.8,112.812943,"Ocean","pitch pine","Pinus","rigida",40.095661,-74.410493
2006,4,74526853010538,74526770010538,29,126,12,60.151237,"Ocean","pitch pine","Pinus","rigida",40.095661,-74.410493
2006,8,74526859010538,74526770010538,29,126,15.3,119.324966,"Ocean","pitch pine","Pinus","rigida",40.095661,-74.410493
2006,6,74526811010538,74526770010538,29,126,12.6,76.414124,"Ocean","pitch pine","Pinus","rigida",40.095661,-74.410493
2006,1,74526815010538,74526770010538,29,126,10.5,37.54648,"Ocean","pitch pine","Pinus","rigida",40.095661,-74.410493
2006,8,74526831010538,74526770010538,29,126,9.4,27.358035,"Ocean","pitch pine","Pinus","rigida",40.095661,-74.410493
2006,13,74526841010538,74526770010538,29,126,10.6,43.381928,"Ocean","pitch pine","Pinus","rigida",40.095661,-74.410493
2006,2,74526599010538,74526553010538,29,126,13.1,69.69493,"Ocean","pitch pine","Pinus","rigida",40.024462,-74.442599
2006,6,74526575010538,74526553010538,29,126,9.6,26.68024,"Ocean","pitch pine","Pinus","rigida",40.024462,-74.442599
2006,7,74526577010538,74526553010538,29,126,10.4,36.784763,"Ocean","pitch pine","Pinus","rigida",40.024462,-74.442599
2006,4,74529130010538,74529019010538,37,129,15.9,134.437417,"Sussex","eastern white pine","Pinus","strobus",41.128346,-74.814911
2006,5,74529076010538,74529019010538,37,129,10.2,32.188706,"Sussex","eastern white pine","Pinus","strobus",41.128346,-74.814911
2007,1,165664597010661,122558590010661,1,126,21.6,315.766779,"Atlantic","pitch pine","Pinus","rigida",39.542213,-74.728398
2007,4,165664600010661,122558590010661,1,126,9.2,23.588324,"Atlantic","pitch pine","Pinus","rigida",39.542213,-74.728398
2007,5,165664601010661,122558590010661,1,126,13.2,81.453208,"Atlantic","pitch pine","Pinus","rigida",39.542213,-74.728398
2007,2,165664606010661,122558590010661,1,126,12.2,51.102068,"Atlantic","pitch pine","Pinus","rigida",39.542213,-74.728398
2007,1,165664611010661,122558590010661,1,126,14.6,113.865269,"Atlantic","pitch pine","Pinus","rigida",39.542213,-74.728398
2007,3,165664613010661,122558590010661,1,126,12.7,75.33291,"Atlantic","pitch pine","Pinus","rigida",39.542213,-74.728398
2007,2,165664621010661,122558590010661,1,126,14.2,95.307517,"Atlantic","pitch pine","Pinus","rigida",39.542213,-74.728398
2007,3,165664622010661,122558590010661,1,126,9.1,20.730644,"Atlantic","pitch pine","Pinus","rigida",39.542213,-74.728398
2007,2,165664521010661,122558588010661,1,126,9.1,22.777187,"Atlantic","pitch pine","Pinus","rigida",39.412948,-74.668866
2007,4,165664540010661,122558588010661,1,126,9.5,25.23831,"Atlantic","pitch pine","Pinus","rigida",39.412948,-74.668866
2007,11,165664560010661,122558588010661,1,126,9,21.952305,"Atlantic","pitch pine","Pinus","rigida",39.412948,-74.668866
2007,1,165664566010661,122558588010661,1,126,11.7,58.135563,"Atlantic","pitch pine","Pinus","rigida",39.412948,-74.668866
2007,16,165664581010661,122558588010661,1,126,10.5,39.395041,"Atlantic","pitch pine","Pinus","rigida",39.412948,-74.668866
2007,11,165664815010661,122558546010661,1,126,10.4,35.865867,"Atlantic","pitch pine","Pinus","rigida",39.379584,-74.672864
2007,12,165664816010661,122558546010661,1,126,17.5,164.459345,"Atlantic","pitch pine","Pinus","rigida",39.379584,-74.672864
