Tree_ID,sales_price,sales_id
636,4677.75,61
638,1113,61
639,5302.5,61
641,5958.75,61
665,1254.75,61
682,1228.5,61
683,3606.75,61
701,4588.5,61
705,3076.5,61
707,13156.5,61
718,3780,61
728,2472.75,61
729,2462.25,61
730,2882.25,62
732,1480.5,62
734,1732.5,62
743,971.25,62
744,10347.75,62
745,3286.5,62
749,5895.75,62
758,1879.5,62
759,2577.75,62
760,1916.25,62
769,5003.25,62
779,2934.75,62
785,1165.5,62
795,6042.75,62
797,2667,62
801,1722,62
804,7155.75,62
805,4457.25,62
806,1328.25,62
807,5423.25,62
833,1842.75,62
844,2068.5,62
846,5302.5,62
850,5638.5,62
852,3958.5,62
859,4851,63
862,2126.25,63
864,4809,63
866,9003.75,63
871,5339.25,63
895,1942.5,63
897,4641,63
913,1727.25,63
914,5496.75,63
920,3034.5,63
922,4872,63
923,1643.25,63
925,1884.75,63
935,11928,63
950,2420.25,63
958,1417.5,63
961,1396.5,63
974,6326.25,63
978,4047.75,63
986,1270.5,63
995,2556.75,63
996,1905.75,63
1000,1848,63
1010,2084.25,63
1025,1632.75,63
1027,4310.25,64
1029,1134,64
1032,5292,64
1035,1212.75,64
1044,3375.75,64
1055,7591.5,64
1057,3276,64
1065,2866.5,64
1067,10074.75,64
1070,3286.5,64
1073,1968.75,64
1081,4866.75,64
1082,871.5,64
1084,3118.5,64
1093,141.75,64
1096,2273.25,64
1099,3323.25,64
1100,8132.25,64
1117,1601.25,64
1131,2772,64
1140,1197,64
1142,2005.5,64
1157,2320.5,64
1162,11949,64
1164,5927.25,64
1168,6604.5,65
1170,7124.25,65
1172,1359.75,65
1177,8358,65
1178,2882.25,65
1181,6431.25,65
1183,2472.75,65
1199,2903.25,65
1217,4347,65
1218,1869,65
1221,2157.75,65
1225,2693.25,65
1232,2273.25,65
1243,6930,65
1248,1580.25,65
1279,3995.25,65
1298,9387,65
1300,2971.5,65
1303,5979.75,65
1311,1937.25,65
1313,10668,65
1316,1785,65
1329,1412.25,65
1339,1659,65
1341,3144.75,65
1342,7077,66
1344,2987.25,66
1349,8258.25,66
1351,6121.5,66
1356,1911,66
1359,6546.75,66
1367,2719.5,66
1375,1627.5,66
1377,1186.5,66
1380,1475.25,66
1383,1359.75,66
1392,1092,66
1393,3879.75,66
1395,1958.25,66
1402,2252.25,66
1404,2420.25,66
1409,5927.25,66
1412,2084.25,66
1427,1643.25,66
1428,1926.75,66
1447,2068.5,66
1449,7171.5,66
1451,2856,66
1453,3223.5,66
1454,6431.25,66
1456,4966.5,67
1462,2646,67
1463,1995,67
1466,2819.25,67
1479,5076.75,67
1486,6914.25,67
1488,1265.25,67
1490,8804.25,67
1504,5759.25,67
1514,3265.5,67
1515,1506.75,67
1516,1118.25,67
1522,1470,67
1525,1512,67
1529,2357.25,67
1540,3454.5,67
1546,1795.5,67
1563,2541,67
1566,5654.25,67
1574,1664.25,67
1575,1281,67
1577,2472.75,67
1585,6116.25,67
1586,2021.25,67
1593,2640.75,67
1602,3627.75,68
1605,1359.75,68
1606,939.75,68
1610,2252.25,68
1618,2252.25,68
1620,1842.75,68
1629,8484,68
1637,2745.75,68
1641,6788.25,68
1650,1522.5,68
1652,1470,68
1653,1879.5,68
1655,2877,68
1660,3454.5,68
1663,1170.75,68
1664,5502,68
1670,4373.25,68
1671,3916.5,68
1673,4058.25,68
1680,1233.75,68
1683,2772,68
1699,2446.5,68
1717,7722.75,68
1725,8153.25,68
1727,2136.75,68
1731,2861.25,69
1735,8379,69
1743,1359.75,69
1744,1517.25,69
1745,3365.25,69
1751,1181.25,69
1752,7612.5,69
1756,1186.5,69
1766,8741.25,69
1769,1312.5,69
1773,1874.25,69
1775,2693.25,69
1786,1454.25,69
1790,7507.5,69
1802,1953,69
1804,2913.75,69
1808,3433.5,69
1813,1354.5,69
1818,4184.25,69
1820,3391.5,69
1837,2000.25,69
1850,2982,69
1857,3622.5,69
1858,1790.25,69
1861,6468,69
1862,8547,70
1866,7607.25,70
1885,4000.5,70
1888,1737.75,70
1893,1554,70
1894,1239,70
1900,1123.5,70
1905,1827,70
1906,4441.5,70
1912,3008.25,70
1915,7239.75,70
1924,16579.5,70
1932,1695.75,70
1933,1249.5,70
1942,1947.75,70
1948,1806,70
1955,1323,70
1960,3129,70
1967,4110.75,70
1968,3486,70
1969,4273.5,70
1972,2782.5,70
1975,2756.25,70
1985,1239,70
1991,5323.5,70
1993,2798.25,71
1995,5444.25,71
2000,1480.5,71
2001,3790.5,71
2024,4063.5,71
2028,3360,71
2029,1344,71
2042,1459.5,71
2043,1223.25,71
2050,2808.75,71
2062,3202.5,71
2064,2236.5,71
2065,2136.75,71
2067,1732.5,71
2070,4483.5,71
2073,6893.25,71
2077,3764.25,71
2079,2220.75,71
2089,5554.5,71
2091,11392.5,71
2093,2761.5,71
2094,5596.5,71
2097,3801,71
2119,4683,71
2124,1354.5,71
2129,1375.5,72
2130,2714.25,72
2131,3008.25,72
2136,1727.25,72
2138,5097.75,72
2155,11455.5,72
2156,2042.25,72
2161,5061,72
2162,7785.75,72
2165,6069,72
2173,9901.5,72
2178,1475.25,72
2182,1958.25,72
2183,4310.25,72
2187,6221.25,72
2192,6998.25,72
2201,1858.5,72
2202,2341.5,72
2214,2556.75,72
2224,2520,72
2225,2877,72
2227,1884.75,72
2233,4210.5,72
2234,4305,72
2237,2619.75,72
2238,1653.75,73
2244,1821.75,73
2256,4950.75,73
2261,2467.5,73
2276,4278.75,73
2277,2346.75,73
2280,2971.5,73
2284,2488.5,73
2287,4126.5,73
2289,971.25,73
2292,3129,73
2294,1454.25,73
2295,3454.5,73
2306,2257.5,73
2314,2037,73
2329,1811.25,73
2331,7801.5,73
2334,1365,73
2336,2094.75,73
2337,2850.75,73
2340,2756.25,73
2344,2299.5,73
2346,9964.5,73
2347,2210.25,73
2349,4824.75,73
2353,7176.75,74
2354,2520,74
2356,2388.75,74
2362,2163,74
2366,4068.75,74
2383,8184.75,74
2385,6137.25,74
2387,1454.25,74
2392,1480.5,74
2393,5612.25,74
2394,1953,74
2404,1517.25,74
2420,7455,74
2424,3260.25,74
2425,6473.25,74
2430,11812.5,74
2440,2593.5,74
2458,4641,74
2462,1449,74
2466,3176.25,74
2487,5790.75,74
2491,3081.75,74
2493,7066.5,74
2498,2971.5,74
2500,4158,74
2509,1323,75
2512,1344,75
2515,1265.25,75
2516,1401.75,75
2518,10017,75
2525,8636.25,75
2542,1911,75
2543,3207.75,75
2552,3391.5,75
2553,6452.25,75
2561,5911.5,75
2562,4263,75
2565,2331,75
2573,992.25,75
2583,2546.25,75
2586,1968.75,75
2589,3953.25,75
2595,9476.25,75
2597,2971.5,75
2599,5549.25,75
2600,7502.25,75
2602,7848.75,75
2605,1286.25,75
2609,1669.5,75
2611,2509.5,75
2613,1438.5,76
2615,6326.25,76
2618,2068.5,76
2623,3134.25,76
2632,1879.5,76
2641,3386.25,76
2645,4158,76
2650,1396.5,76
2652,1879.5,76
2654,1680,76
2663,2509.5,76
2675,2887.5,76
2678,1926.75,76
2697,4100.25,76
2702,1895.25,76
2715,3528,76
2716,6788.25,76
2720,3433.5,76
2728,1706.25,76
2733,2898,76
2742,1134,76
2743,1764,76
2754,2908.5,76
2756,1569.75,76
2762,2373,76
2763,1396.5,77
2764,1533,77
2766,1680,77
2767,1643.25,77
2783,1606.5,77
2799,3134.25,77
2808,2546.25,77
2810,4788,77
2816,9996,77
2819,2971.5,77
2821,3144.75,77
2829,5407.5,77
2830,1638,77
2834,2635.5,77
2839,3291.75,77
2844,1748.25,77
2850,2593.5,77
2851,7155.75,77
2853,840,77
2869,1275.75,77
2870,5365.5,77
2877,5565,77
2901,5565,77
2908,1517.25,77
2910,1580.25,77
2912,1317.75,78
2916,4210.5,78
2917,9665.25,78
2919,1034.25,78
2930,1554,78
2933,4924.5,78
2939,6405,78
2941,5244.75,78
2943,5864.25,78
2950,1433.25,78
2953,2604,78
2967,1884.75,78
2979,3150,78
2983,2871.75,78
2988,987,78
2990,3260.25,78
2997,14736.75,78
2999,8872.5,78
3000,1995,78
3008,1701,78
3009,3937.5,78
3011,1580.25,78
3013,4058.25,78
3023,7449.75,78
3024,6562.5,78
3025,7035,79
3028,6945.75,79
3029,2000.25,79
3036,3722.25,79
3038,3213,79
3045,2409.75,79
3049,1123.5,79
3051,4672.5,79
3055,5764.5,79
3059,4914,79
3061,4158,79
3071,1086.75,79
3072,10085.25,79
3083,6142.5,79
3091,4310.25,79
3097,1102.5,79
3107,4756.5,79
3109,3990,79
3112,1034.25,79
3118,1737.75,79
3133,1884.75,79
3144,2714.25,79
3151,2278.5,79
3153,4777.5,79
3157,8610,79
3160,2740.5,80
3164,5706.75,80
3165,2877,80
3175,2467.5,80
3176,2877,80
3179,10563,80
3182,4772.25,80
3186,7308,80
3193,1585.5,80
3199,3811.5,80
3206,1344,80
3215,6195,80
3222,3360,80
3224,1701,80
3226,7780.5,80
3233,6452.25,80
3236,2425.5,80
3238,4278.75,80
3251,4278.75,80
3259,3974.25,80
3261,1412.25,80
3271,1848,80
3272,1916.25,80
3276,2294.25,80
3278,2000.25,80
3285,2887.5,81
3286,3349.5,81
3287,2446.5,81
3293,5155.5,81
3297,5979.75,81
3298,2252.25,81
3300,4305,81
3302,4326,81
3304,2047.5,81
3314,2945.25,81
3315,2556.75,81
3321,1050,81
3334,6452.25,81
3339,4625.25,81
3340,6893.25,81
3346,2189.25,81
3353,2247,81
3357,1254.75,81
3364,1842.75,81
3367,6583.5,81
3368,1995,81
3374,3160.5,81
3388,7686,81
3398,3722.25,81
3399,5213.25,81
3406,3349.5,82
3410,1181.25,82
3413,4215.75,82
3414,1239,82
3415,1449,82
3418,1800.75,82
3420,3659.25,82
3421,6494.25,82
3423,6620.25,82
3432,1911,82
3444,1344,82
3445,2772,82
3452,2199.75,82
3458,1202.25,82
3459,1617,82
3467,3543.75,82
3468,2593.5,82
3472,1795.5,82
3473,3391.5,82
3476,1202.25,82
3483,4530.75,82
3486,2178.75,82
3504,2436,82
3508,4194.75,82
3519,1391.25,82
3521,3213,83
3528,8153.25,83
3534,2614.5,83
3535,8100.75,83
3536,1827,83
3538,1842.75,83
3556,4341.75,83
3558,1653.75,83
3560,1018.5,83
3561,4410,83
3563,2094.75,83
3567,3984.75,83
3568,5895.75,83
3586,2100,83
3606,3916.5,83
3613,2640.75,83
3616,1984.5,83
3620,3375.75,83
3623,1464.75,83
3626,1806,83
3631,3402,83
3633,7549.5,83
3634,1365,83
3635,6084.75,83
3636,5061,83
3648,1669.5,84
3658,8011.5,84
3662,5953.5,84
3665,5612.25,84
3671,4698.75,84
3673,5066.25,84
3678,2520,84
3680,3559.5,84
3686,3181.5,84
3687,6399.75,84
3688,1680,84
3690,3129,84
3692,6966.75,84
3697,1228.5,84
3698,3066,84
3699,3601.5,84
3700,6620.25,84
3701,2346.75,84
3702,7397.25,84
3704,5979.75,84
3705,1564.5,84
3715,5817,84
3721,1653.75,84
3723,1155,84
3736,2094.75,84
3740,1139.25,85
3772,4599,85
3773,2194.5,85
3779,5407.5,85
3783,1800.75,85
3787,1632.75,85
3788,1911,85
3789,2073.75,85
3792,1601.25,85
3793,3396.75,85
3797,3050.25,85
3801,2136.75,85
3802,1911,85
3804,1491,85
3806,2026.5,85
3814,1218,85
3816,1317.75,85
3824,1575,85
3827,1538.25,85
3845,1480.5,85
3853,1554,85
3858,2042.25,85
3864,2630.25,85
3868,2115.75,85
3870,5355,85
3876,2315.25,86
3886,3239.25,86
3898,1533,86
3899,1690.5,86
3900,2420.25,86
3918,1344,86
3921,1517.25,86
3926,3144.75,86
3934,3297,86
3939,2126.25,86
3943,2541,86
3944,1438.5,86
3952,4194.75,86
3956,8421,86
3957,1517.25,86
3964,3738,86
3965,4793.25,86
3966,1764,86
3970,5874.75,86
3971,1989.75,86
3977,1459.5,86
3978,850.5,86
3981,17178,86
3983,5302.5,86
3985,4315.5,86
3989,2619.75,87
3992,2073.75,87
3996,1249.5,87
4002,3207.75,87
4005,2451.75,87
4006,2877,87
4010,3113.25,87
4014,3139.5,87
4017,7680.75,87
4024,4683,87
4026,2845.5,87
4029,1779.75,87
4032,12069.75,87
4038,3622.5,87
4039,4231.5,87
4042,3486,87
4049,3092.25,87
4050,1517.25,87
4051,4152.75,87
4059,2488.5,87
4068,3407.25,87
4069,1165.5,87
4073,1617,87
4079,2215.5,87
4080,1422.75,87
4084,2772,88
4092,2037,88
4095,1433.25,88
4097,3024,88
4099,3753.75,88
4104,1974,88
4105,5003.25,88
4110,7759.5,88
4115,1827,88
4125,2157.75,88
4138,2504.25,88
4141,3129,88
4147,1039.5,88
4162,4100.25,88
4168,1984.5,88
4169,5607,88
4174,2063.25,88
4175,3092.25,88
4176,4950.75,88
4185,5969.25,88
4186,2168.25,88
4188,2194.5,88
4190,2850.75,88
4191,5292,88
4192,3396.75,88
4195,1758.75,89
4199,12405.75,89
4207,1407,89
4213,1968.75,89
4218,4278.75,89
4219,4410,89
4226,2037,89
4232,3087,89
4255,6137.25,89
4258,1737.75,89
4260,2882.25,89
4263,3050.25,89
4269,6993,89
4279,2331,89
4289,2572.5,89
4295,4620,89
4302,5360.25,89
4305,2593.5,89
4307,2856,89
4309,1585.5,89
4319,1858.5,89
4327,2283.75,89
4330,1905.75,89
4332,2598.75,89
4335,1197,89
4338,6515.25,90
4340,2682.75,90
4344,1900.5,90
4354,4184.25,90
4364,3743.25,90
4367,1974,90
4369,3249.75,90
4374,2420.25,90
4382,3570,90
4383,3417.75,90
4385,1680,90
4392,5953.5,90
4397,4866.75,90
4410,2315.25,90
4432,4562.25,90
4445,9345,90
4451,3454.5,90
4452,1118.25,90
4453,1958.25,90
4459,2619.75,90
4465,8226.75,90
4467,4809,90
4471,2388.75,90
4474,5313,90
4475,6882.75,90
4479,7917,91
4480,3832.5,91
4482,1307.25,91
4483,6000.75,91
4491,1050,91
4492,3911.25,91
4493,4588.5,91
4496,1554,91
4501,3113.25,91
4502,3606.75,91
4503,3675,91
4507,3622.5,91
4520,2493.75,91
4524,5255.25,91
4533,1160.25,91
4538,5670,91
4548,2598.75,91
4560,3601.5,91
4575,3202.5,91
4581,4016.25,91
4586,3480.75,91
4595,2178.75,91
4599,1790.25,91
4607,1533,91
4610,9497.25,91
4611,2772,92
4614,950.25,92
4636,1480.5,92
4640,1470,92
4647,4698.75,92
4656,8809.5,92
4658,2173.5,92
4660,1564.5,92
4661,2824.5,92
4662,2231.25,92
4666,8956.5,92
4669,2483.25,92
4679,1932,92
4688,1874.25,92
4689,2640.75,92
4699,4399.5,92
4712,1291.5,92
4713,4961.25,92
4714,1674.75,92
4716,2000.25,92
4717,4278.75,92
4720,1386,92
4722,5302.5,92
4725,3417.75,92
4728,5045.25,92
4732,1711.5,93
4739,1323,93
4749,3281.25,93
4756,2016,93
4757,4042.5,93
4763,1249.5,93
4764,1018.5,93
4771,1890,93
4779,1669.5,93
4783,1617,93
4788,1974,93
4790,5460,93
4795,1533,93
4799,1333.5,93
4806,11161.5,93
4807,3102.75,93
4808,1270.5,93
4809,1370.25,93
4812,2640.75,93
4813,4641,93
4818,6567.75,93
4820,4278.75,93
4824,9324,93
4829,5880,93
4835,351.75,93
4841,4147.5,94
4845,5281.5,94
4847,1575,94
4848,2241.75,94
4853,6704.25,94
4860,6011.25,94
4864,2320.5,94
4867,3974.25,94
4868,5633.25,94
4881,5213.25,94
4882,10841.25,94
4891,8384.25,94
4901,2845.5,94
4903,2252.25,94
4910,7717.5,94
4912,2719.5,94
4914,4725,94
4919,3585.75,94
4920,9633.75,94
4928,3543.75,94
4936,4278.75,94
4938,1669.5,94
4943,5601.75,94
4949,1527.75,94
4969,5911.5,94
4974,5271,95
4981,2420.25,95
4983,2084.25,95
4999,2441.25,95
5113,246.75,95
5136,6594,95
5222,12825.75,95
5276,14206.5,95
5312,14038.5,95
5419,5024.25,95
5448,10111.5,95
5453,1895.25,95
5541,12815.25,95
5578,792.75,95
5595,18238.5,95
5600,17923.5,95
5602,11119.5,95
5603,10316.25,95
5604,16269.75,95
5607,4399.5,95
5644,10893.75,95
5660,6289.5,95
5737,13854.75,95
5822,18254.25,95
6010,6678,95
6206,12736.5,96
6243,5832.75,96
6323,14983.5,96
6612,15482.25,96
6613,9213.75,96
6645,10804.5,96
6781,8988,96
6832,1832.25,96
6847,7738.5,96
6978,855.75,96
7161,13245.75,96
7224,451.5,96
7265,4520.25,96
7270,2399.25,96
7456,16353.75,96
7502,16338,96
7530,9859.5,96
7534,5664.75,96
7536,16285.5,96
7659,9733.5,96
7717,8961.75,96
7718,6515.25,96
7742,17330.25,96
7772,10342.5,96
7778,6284.25,96
7829,9681,97
7847,8274,97
7855,9334.5,97
7861,8935.5,97
7875,1323,97
7889,16616.25,97
8069,11518.5,97
8080,16086,97
8083,1401.75,97
8109,16101.75,97
8132,8505,97
8143,3706.5,97
8200,16233,97
8202,5712,97
8276,9087.75,97
8282,7953.75,97
8326,4383.75,97
8345,2819.25,97
8348,11749.5,97
8358,4929.75,97
8361,10710,97
8364,9308.25,97
8366,3795.75,97
8367,10841.25,97
8417,16999.5,97
323,6111,98
329,20471.85,98
378,6457.29,98
482,11305.35,98
483,15908.97,98
723,16805.25,98
787,3513.82,98
840,7811.9,98
969,10123.89,98
1045,17457.09,98
1054,4593.43,98
1310,9940.56,98
1505,9074.83,98
1825,7822.08,98
1841,8575.77,98
2253,5235.09,98
2367,11875.71,98
2659,6487.84,98
2774,13118.28,98
3336,14075.67,98
3481,4114.74,98
3676,21042.21,98
3854,7323.02,98
4075,3432.34,98
4085,2719.4,98
4230,15786.75,99
4446,6854.5,99
4481,4552.7,99
4531,8310.96,99
4761,3625.86,99
4793,6161.92,99
4821,4919.35,99
4929,5316.57,99
5000,2699.02,99
5200,18618.18,99
5549,13668.27,99
5698,24820.84,99
6201,8952.62,99
6202,14187.7,99
6205,22906.06,99
6334,8983.17,99
6825,6426.74,99
7046,17304.31,99
7448,23802.34,99
7450,29332.8,99
7665,11397.02,99
7687,9777.6,99
7838,28935.58,99
7917,8097.08,99
8000,16255.26,99
660,854,100
4065,1662.5,100
5174,2009,100
5213,14315,100
5596,206.5,100
5597,17111.5,100
5598,10850,100
5599,7987,100
6495,18063.5,100
6758,2394,100
6975,791,100
6996,3570,100
7014,12855.5,100
7090,12540.5,100
7118,1911,100
7189,1123.5,100
7436,9054.5,100
7550,17265.5,100
7561,7962.5,100
7606,16079,100
7766,1617,100
7890,11424,100
7898,14101.5,100
8075,5054,100
8086,17384.5,100
27,2283.75,101
28,2593.5,101
30,5475.75,101
33,10101,101
40,2814,101
45,2766.75,101
46,3423,101
76,6777.75,101
85,4011,101
100,5265.75,101
109,2226,101
116,1097.25,101
193,8872.5,101
194,4578,101
206,21110.25,101
211,2289,101
234,9166.5,101
247,5979.75,101
292,1475.25,101
297,4126.5,101
298,1953,101
302,1527.75,101
307,6767.25,101
311,5176.5,101
347,10993.5,101
364,4562.25,102
371,5234.25,102
372,5349.75,102
373,1648.5,102
387,3281.25,102
399,4614.75,102
410,5743.5,102
460,1580.25,102
485,2241.75,102
512,2651.25,102
522,3249.75,102
525,6394.5,102
528,1323,102
567,3543.75,102
589,8326.5,102
637,5302.5,102
679,4782.75,102
689,1926.75,102
693,6394.5,102
696,4641,102
712,2656.5,102
731,3795.75,102
733,903,102
735,6347.25,102
742,7302.75,102
748,2142,103
757,10872.75,103
763,4467.75,103
768,1743,103
770,8289.75,103
778,10379.25,103
791,1895.25,103
799,9518.25,103
812,1779.75,103
827,18170.25,103
828,1716.75,103
829,2840.25,103
831,8022,103
832,11030.25,103
858,861,103
903,2283.75,103
916,7129.5,103
927,1207.5,103
945,4011,103
957,5108.25,103
960,12909.75,103
982,3144.75,103
983,1974,103
987,8237.25,103
1011,6567.75,103
1028,2530.5,104
1034,3806.25,104
1037,7780.5,104
1039,7696.5,104
1060,6336.75,104
1112,4609.5,104
1127,1333.5,104
1145,5822.25,104
1147,11912.25,104
1149,5197.5,104
1186,2693.25,104
1194,5559.75,104
1230,6415.5,104
1244,1344,104
1247,23808.75,104
1249,6646.5,104
1262,4126.5,104
1268,5328.75,104
1307,6751.5,104
1318,6583.5,104
1323,7596.75,104
1330,6620.25,104
1361,13350.75,104
1381,7539,104
1388,4725,104
1399,4625.25,105
1407,1953,105
1411,1958.25,105
1423,1265.25,105
1430,2325.75,105
1452,7659.75,105
1458,1380.75,105
1475,3575.25,105
1494,1827,105
1498,3176.25,105
1499,5979.75,105
1500,5134.5,105
1511,8484,105
1541,1097.25,105
1607,1118.25,105
1621,1554,105
1667,4614.75,105
1669,3381,105
1686,3396.75,105
1698,2367.75,105
1733,3438.75,105
1736,2378.25,105
1737,1569.75,105
1777,5108.25,105
1830,8520.75,105
1853,2824.5,106
1856,4520.25,106
1898,10683.75,106
1940,2058,106
1943,2373,106
1978,8242.5,106
1983,6216,106
2019,1585.5,106
2023,2661.75,106
2027,1139.25,106
2036,3522.75,106
2038,1296.75,106
2126,3921.75,106
2153,4116,106
2170,3633,106
2203,1911,106
2247,1911,106
2273,1517.25,106
2307,3396.75,106
2315,4961.25,106
2335,903,106
2351,2745.75,106
2379,2341.5,106
2382,12285,106
2417,6562.5,106
2428,3396.75,107
2465,4730.25,107
2470,1191.75,107
2472,6321,107
2479,2871.75,107
2481,2063.25,107
2486,7119,107
2489,2042.25,107
2492,2115.75,107
2511,7838.25,107
2538,1764,107
2566,1464.75,107
2581,11523.75,107
2582,4851,107
2590,2126.25,107
2591,3066,107
2603,3848.25,107
2614,1569.75,107
2616,1774.5,107
2640,2430.75,107
2642,1695.75,107
2660,5260.5,107
2682,6604.5,107
2685,5943,107
2693,1197,107
2707,3696,108
2740,13088.25,108
2773,5412.75,108
2781,20595.75,108
2785,3890.25,108
2798,9555,108
2801,3890.25,108
2812,7670.25,108
2820,1627.5,108
2823,4173.75,108
2835,3900.75,108
2855,11019.75,108
2859,3601.5,108
2862,11277,108
2868,6195,108
2886,1743,108
2911,3150,108
2924,16222.5,108
2942,1050,108
2946,8284.5,108
2949,6494.25,108
2978,10384.5,108
3003,3753.75,108
3076,1438.5,108
3089,10148.25,108
3092,1475.25,109
3154,3538.5,109
3158,4578,109
3167,7397.25,109
3198,1863.75,109
3202,6599.25,109
3254,1989.75,109
3277,10967.25,109
3281,4620,109
3288,1359.75,109
3306,6021.75,109
3326,7061.25,109
3333,12400.5,109
3349,3717,109
3366,4257.75,109
3383,5559.75,109
3389,1979.25,109
3405,2441.25,109
3408,6945.75,109
3436,4515,109
3438,3643.5,109
3495,1989.75,109
3496,4068.75,109
3541,1674.75,109
3547,5355,109
3559,7712.25,110
3589,2772,110
3596,2420.25,110
3640,6394.5,110
3645,4803.75,110
3660,2084.25,110
3669,7481.25,110
3694,120.75,110
3703,5512.5,110
3735,2945.25,110
3757,5454.75,110
3778,2719.5,110
3796,7507.5,110
3799,7948.5,110
3817,1989.75,110
3849,7596.75,110
3869,2247,110
3913,2976.75,110
3931,2619.75,110
3936,5969.25,110
3959,5139.75,110
3967,3517.5,110
3972,6893.25,110
3982,2945.25,110
4016,4011,110
4021,5759.25,111
4023,5995.5,111
4052,2961,111
4058,1307.25,111
4062,8358,111
4078,1995,111
4089,2299.5,111
4100,1953,111
4106,4347,111
4108,2798.25,111
4111,1611.75,111
4113,5454.75,111
4124,4079.25,111
4130,2420.25,111
4134,2136.75,111
4161,1884.75,111
4212,1706.25,111
4231,4756.5,111
4234,6693.75,111
4272,5664.75,111
4273,10158.75,111
4276,3097.5,111
4281,1643.25,111
4287,4583.25,111
4394,89.25,111
4430,4725,112
4455,8520.75,112
4457,8783.25,112
4472,3029.25,112
4489,1134,112
4589,3349.5,112
4593,2835,112
4597,2409.75,112
4621,4446.75,112
4644,2425.5,112
4652,7187.25,112
4670,3974.25,112
4676,7428.75,112
4683,3659.25,112
4692,1659,112
4721,4305,112
4743,2861.25,112
4759,1107.75,112
4767,4131.75,112
4778,9607.5,112
4791,8573.25,112
4827,2898,112
4857,10993.5,112
4870,3134.25,112
4874,5880,112
4,6642.72,113
26,11914.56,113
68,10765.44,113
107,4284,113
213,9485.28,113
254,10735.2,113
259,15714.72,113
271,4092.48,113
278,11823.84,113
318,4354.56,113
385,4777.92,113
501,5433.12,113
523,3366.72,113
613,3276,113
645,6229.44,113
680,6007.68,113
741,2197.44,113
826,2419.2,113
848,10150.56,113
1008,2126.88,113
1024,7932.96,113
1056,3165.12,113
1104,7358.4,113
1179,2812.32,113
1180,4324.32,113
1197,6582.24,114
1264,17902.08,114
1308,2449.44,114
1327,5221.44,114
1332,3759.84,114
1371,3588.48,114
1400,2610.72,114
1493,6481.44,114
1513,3034.08,114
1643,21752.64,114
1644,16591.68,114
1666,6834.24,114
1768,3326.4,114
1784,7539.84,114
1809,6743.52,114
1832,4253.76,114
1835,19162.08,114
1851,14736.96,114
1891,3548.16,114
2022,11662.56,114
2053,2913.12,114
2057,6683.04,114
2069,9858.24,114
2072,4777.92,114
2139,8174.88,114
2188,7479.36,115
2255,4606.56,115
2321,13728.96,115
2374,4939.2,115
2400,10120.32,115
2405,2822.4,115
2426,8820,115
2427,2217.6,115
2435,9374.4,115
2444,2630.88,115
2505,7106.4,115
2560,10180.8,115
2570,22135.68,115
2667,5110.56,115
2699,4243.68,115
2725,4919.04,115
2753,5392.8,115
2761,10039.68,115
2777,7378.56,115
2786,8074.08,115
2837,6451.2,115
2846,14243.04,115
2852,6874.56,115
2875,6058.08,115
2880,13920.48,115
2895,11823.84,116
2935,2197.44,116
2945,2449.44,116
2984,2550.24,116
2996,6431.04,116
3052,7136.64,116
3172,3568.32,116
3205,6300,116
3239,11370.24,116
3247,2882.88,116
3376,11460.96,116
3393,4193.28,116
3492,2550.24,116
3493,12075.84,116
3571,11037.6,116
3583,3114.72,116
3667,20754.72,116
3685,5967.36,116
3717,25401.6,116
3865,2610.72,116
3882,4727.52,116
3938,7197.12,116
3993,8184.96,116
4004,8658.72,116
4119,11723.04,116
4235,3769.92,117
4271,18043.2,117
4297,6713.28,117
4352,16178.4,117
4362,12368.16,117
4381,191.52,117
4439,191.52,117
4470,5513.76,117
4478,13991.04,117
4516,21299.04,117
4530,7197.12,117
4577,9233.28,117
4616,2761.92,117
4620,17650.08,117
4649,191.52,117
4674,3457.44,117
4677,13890.24,117
4856,5755.68,117
4875,6088.32,117
5357,11712.96,117
6582,15886.08,117
6821,24504.48,117
7109,7560,117
7794,20371.68,117
8019,23698.08,117
64,14727.51,118
73,5499.9,118
96,35036.4,118
241,6569.32,118
319,5336.94,118
771,4562.88,118
975,7221.16,118
1114,3269.38,118
1668,9828.52,118
1738,7231.35,118
1794,8484.1,118
1911,4216.59,118
2172,9757.23,118
2402,8626.7,118
2569,9624.82,118
2690,5846.19,118
2722,8769.28,118
2929,20482.04,118
2973,8402.62,118
3121,3391.6,118
3229,2556.44,118
3370,11264.61,118
3442,33956.79,118
3540,8555.4,118
3627,3228.64,118
5,1995,119
8,2373,119
11,2924.25,119
12,1722,119
20,2982,119
44,1375.5,119
50,8163.75,119
51,2168.25,119
55,8095.5,119
58,3622.5,119
63,10841.25,119
65,1433.25,119
69,971.25,119
75,9392.25,119
77,913.5,119
78,6462.75,119
81,3050.25,119
83,4714.5,119
86,2157.75,119
87,4058.25,119
88,7108.5,119
94,1197,119
103,4173.75,119
106,6021.75,119
108,1590.75,119
111,2178.75,120
130,7785.75,120
131,5412.75,120
132,3165.75,120
133,2945.25,120
136,5155.5,120
142,2152.5,120
144,1181.25,120
145,8673,120
147,1212.75,120
149,2630.25,120
150,4725,120
152,3717,120
154,3680.25,120
156,2010.75,120
167,3150,120
176,2089.5,120
183,1706.25,120
184,1895.25,120
188,7077,120
190,2089.5,120
195,2640.75,120
205,1197,120
